,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
356,2386,569233531483918337,negative,1.0,Customer Service Issue,1.0,United,,smithnr,,0,appreciate getting put on hold for 20min and then getting hung up on because I was requesting help for big group. I'll try,,2015-02-21 12:33:44 -0800,"31.790466, -85.971558",Central Time (US & Canada)
357,2388,569233335915925505,negative,1.0,Can't Tell,0.684,United,,elmoray,,0,thank you for your reply.  My frustration is that spending a upgrade just puts you on a wait  list.,,2015-02-21 12:32:57 -0800,"Forest Grove, OR",Pacific Time (US & Canada)
358,2389,569233194723078144,negative,1.0,Damaged Luggage,0.6631,United,,HSeeley14,,0,or your staff could try not throwing the luggage around.,,2015-02-21 12:32:24 -0800,"Vancouver, BC
",
359,2390,569232650965102592,negative,1.0,Late Flight,0.6402,United,,c4pyro,,0,4 of us are stranded   And flying from New Orleans to Huston tonight and we will be stuck there for two days. Rather fly than wait.,,2015-02-21 12:30:14 -0800,,
360,2391,569232560330555393,negative,0.635,Bad Flight,0.3221,United,,polkj71,,0,hello I am flying first class and am behind 20 people on zone 1!!!!!  Pls pass on to app dept - you should board 1st class first,,2015-02-21 12:29:52 -0800,,
361,2393,569232221397065728,negative,1.0,Customer Service Issue,1.0,United,,hadAbadWeek,,0,"can't get anyone to deal with me in person. Cowardly customer service, I can't be looked in the eyes by anyone.",,2015-02-21 12:28:32 -0800,,
362,2394,569231984334995456,negative,0.6492,Flight Attendant Complaints,0.3304,United,,hadAbadWeek,,0,"nope. Called, lost the seating preference I paid for, and here I still sit. We'll see what happens w/ my flight Late Flightr.",,2015-02-21 12:27:35 -0800,,
363,2395,569231858485080066,negative,1.0,Late Flight,0.3556,United,,WSlough,,0,stuck in DC trying to get to Denver. The engine shut down twice on us at the terminal. Got any available flights for me?,"[38.94291482, -77.44870496]",2015-02-21 12:27:05 -0800,"Richmond, VA",
364,2398,569228892638019585,negative,1.0,Cancelled Flight,1.0,United,,pwaggs,,0,yes 1427 Cancelled Flightled. Moved to 333. I'll figure out car rental changes and such.,,2015-02-21 12:15:18 -0800,"Washington, DC",Eastern Time (US & Canada)
365,2399,569228707203837952,negative,0.6729,Bad Flight,0.6729,United,,jaycalavas,,0,"troubling news, time to raise the bar on legroom!",,2015-02-21 12:14:34 -0800,"ÜT: 39.768182,-86.167261",Pacific Time (US & Canada)
366,2403,569226313220947969,negative,1.0,Cancelled Flight,1.0,United,,luko,,0,terrible travel experience. Traveled 8000 miles roundtrip but two Cancelled Flightlations of short hops cost me two days,,2015-02-21 12:05:03 -0800,Pittsburgh,Quito
367,2404,569226228152053760,negative,1.0,Customer Service Issue,0.3712,United,,TheBarnesology,,0,why are you charging people to see the freaking flight map?,,2015-02-21 12:04:43 -0800,"Houston, TX",Central Time (US & Canada)
368,2405,569225585181880320,negative,1.0,Late Flight,1.0,United,,ThatsVy,,0,my flight from MCO has been delayed & scheduled to arrive after my connection departs. What options do I have?,,2015-02-21 12:02:09 -0800,SoCal,Pacific Time (US & Canada)
369,2406,569225573773369344,negative,1.0,Can't Tell,0.6707,United,,SomuchWhit,,0,is not a company that values it's customer & after reading tweets to them I'm not the only one who feels that way,,2015-02-21 12:02:07 -0800,,Pacific Time (US & Canada)
370,2407,569224849144418304,negative,1.0,Can't Tell,0.645,United,,BVSCAPE,,1,"I was insulted, disrespected and met with incompetence at every turn how about a voucher for a domestic round trip",,2015-02-21 11:59:14 -0800,,Eastern Time (US & Canada)
371,2408,569224824066842624,negative,1.0,Cancelled Flight,1.0,United,,brandonmajor,,0,DAY to IAD and CVG to IAD both Cancelled Flightled by United but all other airlines operating. Friend stuck and now miss intl flight. Help?,,2015-02-21 11:59:08 -0800,,Eastern Time (US & Canada)
372,2410,569221589822083072,negative,1.0,Can't Tell,0.7075,United,,BVSCAPE,,1,well if you don't want your customers to be frustrated compensate them appropriately when you screw up royally!!,,2015-02-21 11:46:17 -0800,,Eastern Time (US & Canada)
373,2413,569219928957394944,negative,1.0,Customer Service Issue,1.0,United,,jenkulp,,0,"employees are the angriest, angst-iest group of people anywhere (except for Tasha at check-in at IAH.)",,2015-02-21 11:39:41 -0800,"Washington, DC",
374,2414,569219701001179138,negative,1.0,Can't Tell,1.0,United,,marynevis,,0,But it's doubtful he'll fly United again and he will be traveling a lot as a sales manager covering all of North America,,2015-02-21 11:38:46 -0800,"Beautiful Stockton, CA",Pacific Time (US & Canada)
375,2416,569217440250331136,negative,1.0,Customer Service Issue,1.0,United,,GatorKim_ATL,,0,Worst customer non-service for sure!,"[33.84438223, -116.5516582]",2015-02-21 11:29:47 -0800,"Atlanta, GA & St Augustine, FL",
376,2417,569217317315354624,negative,1.0,Can't Tell,1.0,United,,GatorKim_ATL,,0,Worst airline ever?,"[33.84445776, -116.55139365]",2015-02-21 11:29:18 -0800,"Atlanta, GA & St Augustine, FL",
377,2421,569215779830280192,negative,1.0,Flight Attendant Complaints,0.6784,United,,CheoGA,,1,Just let the employees know that good service and a kind attitude towards customers is vital in this kind of business. Thanks,,2015-02-21 11:23:12 -0800,,
378,2423,569215344948199424,negative,0.6424,longlines,0.6424,United,,janemswift,,0,need assistance. Line is out the door and travelling with 3 kids.,,2015-02-21 11:21:28 -0800,"Middlebury, VT",Eastern Time (US & Canada)
379,2424,569213892980641792,negative,0.6517,Flight Attendant Complaints,0.3371,United,,marynevis,,0,Friend at O'Hare and can't get on flight bc they say no proof he bought 1st class tkt. He has boarding pass.,,2015-02-21 11:15:42 -0800,"Beautiful Stockton, CA",Pacific Time (US & Canada)
380,2426,569213503954915329,negative,1.0,longlines,0.6729,United,,RussPJohn,,0,"Right now at Tropic Air in San Pedro,  Line out the door. All due to elected & appointed hacks",,2015-02-21 11:14:09 -0800,NOLA Reb,Eastern Time (US & Canada)
381,2428,569213197485514752,negative,1.0,Flight Booking Problems,0.6469,United,,rena_lea,,0,"Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.","[40.73074756, -73.95248962]",2015-02-21 11:12:56 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
382,2429,569212860665978880,negative,0.6685,Late Flight,0.6685,United,,AngelikaGiatras,,0,can anyone assure me that the aircraft coming to Denver had left it's previous destination? Flight 3618,,2015-02-21 11:11:36 -0800,"Chicago, IL",Eastern Time (US & Canada)
383,2430,569212318283771904,negative,1.0,Can't Tell,0.708,United,,JimRessler,,0,yes refund my ticket and give me email address to let u know what happened,,2015-02-21 11:09:26 -0800,nyc,Quito
384,2431,569211645710495745,negative,1.0,Can't Tell,0.3516,United,,dmb41shows,,0,I would like 2 speak  VP of  Jimmy Samartzis! I sent a survey/email about my awful flight exp,,2015-02-21 11:06:46 -0800,Pursuit of Happiness,Hawaii
385,2432,569211244693098496,negative,0.6197,Late Flight,0.6197,United,,RussPJohn,,0,"we are delayed in San Pedro, Belize. We are scheduled to fly out at 3pm from Belize City to Houston. Will you wait please?",,2015-02-21 11:05:10 -0800,NOLA Reb,Eastern Time (US & Canada)
386,2433,569209958627016706,negative,1.0,Customer Service Issue,0.6753,United,,CheoGA,,1,Hello United. You should take care of your call center in Mexico City Office. Terrible attitude from the lady who was helping me.,,2015-02-21 11:00:04 -0800,,
387,2434,569209543533699072,negative,1.0,Customer Service Issue,1.0,United,,Andrewc11776,,0,"Great!  I'm guessing you were Late Flight to open, service is horrible, you're overcharging, and don't care that everyone is miserable.",,2015-02-21 10:58:25 -0800,NJ,Eastern Time (US & Canada)
388,2436,569209084144005120,negative,1.0,Late Flight,0.6941,United,,AngelikaGiatras,,1,UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.,,2015-02-21 10:56:35 -0800,"Chicago, IL",Eastern Time (US & Canada)
389,2437,569208751972065280,negative,1.0,Customer Service Issue,0.6736,United,,joesanchezr,,0,What a really GREAT & FLATTERING story about you! You should be very proud :)  (via,,2015-02-21 10:55:16 -0800,"Toronto, Canada",Eastern Time (US & Canada)
390,2439,569207193377107968,negative,0.6655,Cancelled Flight,0.6655,United,,DianaGo144,,0,I'm on snowy roads to BWI. I Just called MileagePlus & told flight was Cancelled Flighted 1 1/2 hours ago. I rcvd no notification. Pls help,,2015-02-21 10:49:04 -0800,NYC & SEAsia,Eastern Time (US & Canada)
391,2440,569206925046493184,negative,1.0,Can't Tell,0.6723,United,,aushianya,,0,I interviewed yesterday as a flight attendant I was the last person the recruiter said they lost my file n came back to interview me,,2015-02-21 10:48:00 -0800,,
392,2441,569205367575441408,negative,0.6721,Cancelled Flight,0.3619,United,,2533107724Paul,,0,"remember in business, a pleasant experience, means you will tell a friend. A bad experience means you will tell everyone you see",,2015-02-21 10:41:49 -0800,Gig Harbor,
393,2442,569204255191490560,negative,0.6696,Bad Flight,0.34,United,,KristenRuybal,,1,let me assure you my travel time is 4h2m not 5h2m,,2015-02-21 10:37:24 -0800,,
394,2443,569204188334264320,negative,1.0,Lost Luggage,1.0,United,,Carl_Cochran1,,0,U BUMS HOW DO U LOSE THE BIGGEST BAG ON THE FLIGHT,,2015-02-21 10:37:08 -0800,• Lacrosse ||'17|| Football •,Central Time (US & Canada)
395,2444,569203010410119168,negative,0.3469,Can't Tell,0.3469,United,,hadAbadWeek,,0,is to airlines as   is to cable/internet,,2015-02-21 10:32:27 -0800,,
396,2445,569202773704646658,negative,1.0,Customer Service Issue,1.0,United,,hadAbadWeek,,0,customers ✅. Customer service ❌,,2015-02-21 10:31:31 -0800,,
397,2446,569202656486432768,negative,1.0,Bad Flight,0.6621,United,,Waveruprecht24,,0,"great decision making skills flight ops IAH bag makes a 10 minute connection and I don't, flight pushed early. Disappointed!!!!",,2015-02-21 10:31:03 -0800,,
398,2447,569201516881448960,negative,1.0,Can't Tell,0.6408,United,,JoeSchmuck,,0,"Meanwhile, they fucked my flight.  The festivities are already in full swing at the United Fairway Club, overlooking the 17th hole..",,2015-02-21 10:26:31 -0800,San Francisco,Pacific Time (US & Canada)
399,2448,569201109400555520,negative,1.0,Flight Booking Problems,0.6638,United,,darcqhorse,,0,"in the process of purchasing ticket, when prices changed. unbelievable.",,2015-02-21 10:24:54 -0800,,Pacific Time (US & Canada)
400,2449,569199524629110784,negative,0.6709999999999999,Late Flight,0.6709999999999999,United,,SeanFedorko,,0,"although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",,2015-02-21 10:18:36 -0800,,Eastern Time (US & Canada)
401,2451,569197921150902272,negative,1.0,Lost Luggage,1.0,United,,NewsLadiesNeed,,0,14 hours after landing in  & I still do not have my bags...which means no clothes or makeup!!!,"[33.89611413, -84.33113356]",2015-02-21 10:12:14 -0800,Atlanta,Eastern Time (US & Canada)
402,2452,569197579956842496,negative,1.0,Flight Attendant Complaints,0.3684,United,,your_ride_dear,,1,in the  not ok. Get gate agents 2 work as a team. 2 against 1 is never cool.,,2015-02-21 10:10:52 -0800,ONTARIO CANADA,
403,2453,569196241252282368,negative,1.0,Customer Service Issue,0.3417,United,,BVSCAPE,,1,"really fucked my day up Hilo to LAX 2hr30min delay because of software? missed connection, getting home 8hrs Late Flightr no upgrade nothin",,2015-02-21 10:05:33 -0800,,Eastern Time (US & Canada)
404,2454,569195472650268672,negative,1.0,Customer Service Issue,0.6484,United,,hadAbadWeek,,0,send someone to the customer service counter in person. DIA concourse B across from gate B36a.,,2015-02-21 10:02:30 -0800,,
405,2455,569194996143755264,negative,1.0,Customer Service Issue,0.6652,United,,hadAbadWeek,,1,I'm not sure why I expected anyone to be here,,2015-02-21 10:00:36 -0800,,
406,2456,569194348375613441,negative,1.0,Late Flight,0.6667,United,,drwebber,,0,this is not true. Gate agents 100% caused this. And we're not helpful. Thanks for making me miss connection!!,,2015-02-21 09:58:02 -0800,"Chicago, IL",
407,2458,569192902922006528,negative,0.6276,Cancelled Flight,0.6276,United,,halestorm62,,0,it's my 21st birthday and my sister is coming to celebrate but her flights keep Cancelled Flighting PLZ do all you can to get her here!!!!,,2015-02-21 09:52:17 -0800,,Quito
408,2459,569192549170032640,negative,1.0,Late Flight,1.0,United,,CBench79,,0,what's the hold up with flight 6475 from SLC to DEN??,,2015-02-21 09:50:53 -0800,"Salt Lake City, UT",Central Time (US & Canada)
409,2460,569191838579429377,negative,1.0,Cancelled Flight,0.6768,United,,HPStorageGuy,,0,DEN-PHX flight tomorrow Cancelled Flighted. Asked for overnight 2nite in LAX/SNA. Told not without paying. That's wrong,,2015-02-21 09:48:04 -0800,Boise,Mountain Time (US & Canada)
410,2463,569188967180058625,negative,1.0,Can't Tell,0.6634,United,,recon_love,,0,Yeah that didn't happen!,,2015-02-21 09:36:39 -0800,,
411,2464,569188938012880896,negative,1.0,Lost Luggage,1.0,United,,NewsLadiesNeed,,0,Why do I still not have my bags? They arrived  &website says they're still at the airport..2 1/2 hours Late Flightr???!!,"[33.89638659, -84.33108377]",2015-02-21 09:36:32 -0800,Atlanta,Eastern Time (US & Canada)
412,2465,569188792541818880,negative,1.0,Bad Flight,0.3521,United,,paul_e_jones,,1,had a maintenance issue. Stuck in Geneva with meal voucher that won't even cover a pLate Flight of spaghetti. Really.,,2015-02-21 09:35:57 -0800,"Apex, NC",Eastern Time (US & Canada)
413,2466,569187853412012032,negative,1.0,Flight Attendant Complaints,0.3411,United,,gngstout,,0,Hate when I get bumped out of the seat I've selected (& empty row) and moved to another seat (non-empty).,,2015-02-21 09:32:13 -0800,SoMD,Eastern Time (US & Canada)
414,2467,569186762947493888,negative,1.0,Customer Service Issue,0.6635,United,,your_ride_dear,,0,"no announcement re extra baggage, \""find an empty bin\"" down to aisle 20 back up with baggage to my seat row 7. YOUR agents argueing",,2015-02-21 09:27:53 -0800,ONTARIO CANADA,
415,2468,569186566247051265,negative,1.0,Lost Luggage,0.6785,United,,gehandabare,,1,bags arrived - I sure miss the customer focused days when I used to fly  Here's hoping  wakes up,,2015-02-21 09:27:07 -0800,,Eastern Time (US & Canada)
416,2469,569185842876571648,negative,1.0,Flight Attendant Complaints,0.3564,United,,AnnieBodyCanada,,0,Total BS.have 1st class seats for connecting flight. Your crew Late Flight. We miss connection. Had next plane. Yet u don't honor it??,,2015-02-21 09:24:14 -0800,"Ontario, Canada",Eastern Time (US & Canada)
417,2470,569185594095509504,negative,1.0,Bad Flight,0.6787,United,,iamlaurencard,,1,. too much info to share via tweet. Please send me your name and contact info. Happy to supply you with images and CS rep names.,,2015-02-21 09:23:15 -0800,"Aliso Viejo, CA",Pacific Time (US & Canada)
418,2471,569184999900995585,negative,1.0,Customer Service Issue,1.0,United,,NosihtamInc,,1,once again your lack of customer service astounds me! You are the worst airline in the history of airlines! Train your staff!,,2015-02-21 09:20:53 -0800,"Winnipeg, Manitoba",Central Time (US & Canada)
419,2472,569184788784918528,negative,1.0,Customer Service Issue,0.6667,United,,CFCDarlene,,0,Extremely disappointed in  United left crew and pssgrs stranded in rain @ gate with no cover. Left Psngrs 2 depart plane,"[25.08347991, -77.3225763]",2015-02-21 09:20:03 -0800,,Central Time (US & Canada)
